# Results collected after 10000 snapshots.
-114.63547	0.00000
-114.63347	0.00000
-114.63147	0.00000
-114.62947	0.00000
-114.62747	0.00000
-114.62547	0.00000
-114.62347	0.00000
-114.62147	0.00000
-114.61947	0.00000
-114.61747	0.00000
-114.61547	0.00000
-114.61347	0.00000
-114.61147	0.00000
-114.60947	0.00000
-114.60747	0.00000
-114.60547	0.00000
-114.60347	0.00000
-114.60147	0.00000
-114.59947	0.00000
-114.59747	0.00000
-114.59547	0.00000
-114.59347	0.00000
-114.59147	0.00000
-114.58947	0.00000
-114.58747	0.00000
-114.58547	0.00000
-114.58347	0.00000
-114.58147	0.00000
-114.57947	0.00000
-114.57747	0.00000
-114.57547	0.00000
-114.57347	0.00000
-114.57147	0.00000
-114.56947	0.00000
-114.56747	0.00000
-114.56547	0.00000
-114.56347	0.00000
-114.56147	0.00000
-114.55947	0.00000
-114.55747	0.00000
-114.55547	0.00000
-114.55347	0.00000
-114.55147	0.00000
-114.54947	0.00000
-114.54747	0.00000
-114.54547	0.00000
-114.54347	0.00000
-114.54147	0.00000
-114.53947	0.00000
-114.53747	0.00000
-114.53547	0.00000
-114.53347	0.00000
-114.53147	0.00000
-114.52947	0.00000
-114.52747	0.00000
-114.52547	0.00000
-114.52347	0.00000
-114.52147	0.00000
-114.51947	0.00000
-114.51747	0.00000
-114.51547	0.00000
-114.51347	0.00000
-114.51147	0.00000
-114.50947	0.00000
-114.50747	0.00000
-114.50547	0.00000
-114.50347	0.00000
-114.50147	0.00000
-114.49947	0.00000
-114.49747	0.00000
-114.49547	0.00000
-114.49347	0.00000
-114.49147	0.00000
-114.48947	0.00000
-114.48747	0.00000
-114.48547	0.00000
-114.48347	0.00000
-114.48147	0.00000
-114.47947	0.00000
-114.47747	0.00000
-114.47547	0.00000
-114.47347	0.00000
-114.47147	0.00000
-114.46947	0.00000
-114.46747	0.00000
-114.46547	0.00000
-114.46347	0.00000
-114.46147	0.00000
-114.45947	0.00000
-114.45747	0.00000
-114.45547	0.00000
-114.45347	0.00000
-114.45147	0.00000
-114.44947	0.00000
-114.44747	0.00000
-114.44547	0.00000
-114.44347	0.00000
-114.44147	0.00000
-114.43947	0.00000
-114.43747	0.00000
-114.43547	0.00000
-114.43347	0.00000
-114.43147	0.00000
-114.42947	0.00000
-114.42747	0.00000
-114.42547	0.00000
-114.42347	0.00000
-114.42147	0.00000
-114.41947	0.00000
-114.41747	0.00000
-114.41547	0.00000
-114.41347	0.00000
-114.41147	0.00000
-114.40947	0.00000
-114.40747	0.00000
-114.40547	0.00000
-114.40347	0.00000
-114.40147	0.00000
-114.39947	0.00000
-114.39747	0.00000
-114.39547	0.00000
-114.39347	0.00000
-114.39147	0.00000
-114.38947	0.00000
-114.38747	0.00000
-114.38547	0.00000
-114.38347	0.00000
-114.38147	0.00000
-114.37947	0.00000
-114.37747	0.00000
-114.37547	0.00000
-114.37347	0.00000
-114.37147	0.00000
-114.36947	0.00000
-114.36747	0.00000
-114.36547	0.00000
-114.36347	0.00000
-114.36147	0.00000
-114.35947	0.00000
-114.35747	0.00000
-114.35547	0.00000
-114.35347	0.00000
-114.35147	0.00000
-114.34947	0.00000
-114.34747	0.00000
-114.34547	0.00000
-114.34347	0.00000
-114.34147	0.00000
-114.33947	0.00000
-114.33747	0.00000
-114.33547	0.00000
-114.33347	0.00000
-114.33147	0.00000
-114.32947	0.00000
-114.32747	0.00000
-114.32547	0.00000
-114.32347	0.00000
-114.32147	0.00000
-114.31947	0.00000
-114.31747	0.00000
-114.31547	0.00000
-114.31347	0.00000
-114.31147	0.00000
-114.30947	0.00000
-114.30747	0.00000
-114.30547	0.00000
-114.30347	0.00000
-114.30147	0.00000
-114.29947	0.00000
-114.29747	0.00000
-114.29547	0.00000
-114.29347	0.00000
-114.29147	0.00000
-114.28947	0.00000
-114.28747	0.00000
-114.28547	0.00000
-114.28347	0.00000
-114.28147	0.00000
-114.27947	0.00000
-114.27747	0.00000
-114.27547	0.00000
-114.27347	0.00000
-114.27147	0.00000
-114.26947	0.00000
-114.26747	0.00000
-114.26547	0.00000
-114.26347	0.00000
-114.26147	0.00000
-114.25947	0.00000
-114.25747	0.00000
-114.25547	0.00000
-114.25347	0.00000
-114.25147	0.00000
-114.24947	0.00000
-114.24747	0.00000
-114.24547	0.00000
-114.24347	0.00000
-114.24147	0.00000
-114.23947	0.00000
-114.23747	0.00000
-114.23547	0.00000
-114.23347	0.00000
-114.23147	0.00000
-114.22947	0.00000
-114.22747	0.00000
-114.22547	0.00000
-114.22347	0.00000
-114.22147	0.00000
-114.21947	0.00000
-114.21747	0.00000
-114.21547	0.00000
-114.21347	0.00000
-114.21147	0.00000
-114.20947	0.00000
-114.20747	0.00000
-114.20547	0.00000
-114.20347	0.00000
-114.20147	0.00000
-114.19947	0.00000
-114.19747	0.00000
-114.19547	0.00000
-114.19347	0.00000
-114.19147	0.00000
-114.18947	0.00000
-114.18747	0.00000
-114.18547	0.00000
-114.18347	0.00000
-114.18147	0.00000
-114.17947	0.00000
-114.17747	0.00000
-114.17547	0.00000
-114.17347	0.00000
-114.17147	0.00000
-114.16947	0.00000
-114.16747	0.00000
-114.16547	0.00000
-114.16347	0.00000
-114.16147	0.00000
-114.15947	0.00000
-114.15747	0.00000
-114.15547	0.00000
-114.15347	0.00000
-114.15147	0.00000
-114.14947	0.00000
-114.14747	0.00000
-114.14547	0.00000
-114.14347	0.00000
-114.14147	0.00000
-114.13947	0.00000
-114.13747	0.00000
-114.13547	1.00000
-114.13347	1.00000
-114.13147	1.00000
-114.12947	1.00000
-114.12747	1.00000
-114.12547	1.00000
-114.12347	1.00000
-114.12147	1.00000
-114.11947	1.00000
-114.11747	1.00000
-114.11547	1.00000
-114.11347	1.00000
-114.11147	1.00000
-114.10947	1.00000
-114.10747	1.00000
-114.10547	1.00000
-114.10347	1.00000
-114.10147	1.00000
-114.09947	1.00000
-114.09747	1.00000
-114.09547	1.00000
-114.09347	1.00000
-114.09147	1.00000
-114.08947	1.00000
-114.08747	1.00000
-114.08547	1.00000
-114.08347	1.00000
-114.08147	1.00000
-114.07947	1.00000
-114.07747	1.00000
-114.07547	1.00000
-114.07347	1.00000
-114.07147	1.00000
-114.06947	1.00000
-114.06747	1.00000
-114.06547	1.00000
-114.06347	1.00000
-114.06147	1.00000
-114.05947	1.00000
-114.05747	1.00000
-114.05547	1.00000
-114.05347	1.00000
-114.05147	1.00000
-114.04947	1.00000
-114.04747	1.00000
-114.04547	1.00000
-114.04347	1.00000
-114.04147	1.00000
-114.03947	1.00000
-114.03747	1.00000
-114.03547	1.00000
-114.03347	1.00000
-114.03147	1.00000
-114.02947	1.00000
-114.02747	1.00000
-114.02547	1.00000
-114.02347	1.00000
-114.02147	1.00000
-114.01947	1.00000
-114.01747	1.00000
-114.01547	1.00000
-114.01347	1.00000
-114.01147	1.00000
-114.00947	1.00000
-114.00747	1.00000
-114.00547	1.00000
-114.00347	1.00000
-114.00147	1.00000
-113.99947	1.00000
-113.99747	1.00000
-113.99547	1.00000
-113.99347	1.00000
-113.99147	1.00000
-113.98947	1.00000
-113.98747	1.00000
-113.98547	1.00000
-113.98347	1.00000
-113.98147	1.00000
-113.97947	1.00000
-113.97747	1.00000
-113.97547	1.00000
-113.97347	1.00000
-113.97147	1.00000
-113.96947	1.00000
-113.96747	1.00000
-113.96547	1.00000
-113.96347	1.00000
-113.96147	1.00000
-113.95947	1.00000
-113.95747	1.00000
-113.95547	1.00000
-113.95347	1.00000
-113.95147	1.00000
-113.94947	1.00000
-113.94747	1.00000
-113.94547	1.00000
-113.94347	1.00000
-113.94147	1.00000
-113.93947	1.00000
-113.93747	1.00000
-113.93547	1.00000
-113.93347	1.00000
-113.93147	1.00000
-113.92947	1.00000
-113.92747	1.00000
-113.92547	1.00000
-113.92347	1.00000
-113.92147	1.00000
-113.91947	1.00000
-113.91747	1.00000
-113.91547	1.00000
-113.91347	1.00000
-113.91147	1.00000
-113.90947	1.00000
-113.90747	1.00000
-113.90547	1.00000
-113.90347	1.00000
-113.90147	1.00000
-113.89947	1.00000
-113.89747	1.00000
-113.89547	1.00000
-113.89347	1.00000
-113.89147	1.00000
-113.88947	1.00000
-113.88747	1.00000
-113.88547	1.00000
-113.88347	1.00000
-113.88147	1.00000
-113.87947	1.00000
-113.87747	1.00000
-113.87547	1.00000
-113.87347	1.00000
-113.87147	1.00000
-113.86947	1.00000
-113.86747	1.00000
-113.86547	1.00000
-113.86347	1.00000
-113.86147	1.00000
-113.85947	1.00000
-113.85747	1.00000
-113.85547	1.00000
-113.85347	1.00000
-113.85147	1.00000
-113.84947	1.00000
-113.84747	1.00000
-113.84547	1.00000
-113.84347	1.00000
-113.84147	1.00000
-113.83947	1.00000
-113.83747	1.00000
-113.83547	1.00000
-113.83347	1.00000
-113.83147	1.00000
-113.82947	1.00000
-113.82747	1.00000
-113.82547	1.00000
-113.82347	1.00000
-113.82147	1.00000
-113.81947	1.00000
-113.81747	1.00000
-113.81547	1.00000
-113.81347	1.00000
-113.81147	1.00000
-113.80947	1.00000
-113.80747	1.00000
-113.80547	1.00000
-113.80347	1.00000
-113.80147	1.00000
-113.79947	1.00000
-113.79747	1.00000
-113.79547	1.00000
-113.79347	1.00000
-113.79147	1.00000
-113.78947	1.00000
-113.78747	1.00000
-113.78547	1.00000
-113.78347	1.00000
-113.78147	1.00000
-113.77947	1.00000
-113.77747	1.00000
-113.77547	1.00000
-113.77347	1.00000
-113.77147	1.00000
-113.76947	1.00000
-113.76747	1.00000
-113.76547	1.00000
-113.76347	1.00000
-113.76147	1.00000
-113.75947	1.00000
-113.75747	1.00000
-113.75547	1.00000
-113.75347	1.00000
-113.75147	1.00000
-113.74947	1.00000
-113.74747	1.00000
-113.74547	1.00000
-113.74347	1.00000
-113.74147	1.00000
-113.73947	1.00000
-113.73747	1.00000
-113.73547	1.00000
-113.73347	1.00000
-113.73147	1.00000
-113.72947	1.00000
-113.72747	1.00000
-113.72547	1.00000
-113.72347	1.00000
-113.72147	1.00000
-113.71947	1.00000
-113.71747	1.00000
-113.71547	1.00000
-113.71347	1.00000
-113.71147	1.00000
-113.70947	1.00000
-113.70747	1.00000
-113.70547	1.00000
-113.70347	1.00000
-113.70147	1.00000
-113.69947	1.00000
-113.69747	1.00000
-113.69547	1.00000
-113.69347	1.00000
-113.69147	1.00000
-113.68947	1.00000
-113.68747	1.00000
-113.68547	1.00000
-113.68347	1.00000
-113.68147	1.00000
-113.67947	1.00000
-113.67747	1.00000
-113.67547	1.00000
-113.67347	1.00000
-113.67147	1.00000
-113.66947	1.00000
-113.66747	1.00000
-113.66547	1.00000
-113.66347	1.00000
-113.66147	1.00000
-113.65947	1.00000
-113.65747	1.00000
-113.65547	1.00000
-113.65347	1.00000
-113.65147	1.00000
-113.64947	1.00000
-113.64747	1.00000
-113.64547	1.00000
-113.64347	1.00000
-113.64147	1.00000
-113.63947	1.00000
-113.63747	1.00000
